"ID","Opportunity Name","AccountId","Amount","Close Date","Stage","Product","Sales Agent","Opportunity_ID__c","STATUS"
"006i80000007QnsAAE","Xx-holding - GTK 500","001i8000001AkgLAAS","0.0","2017-11-26","Closed Lost","GTK 500","Markita Hansen","ZSYWCL6R","Item Created"
"006i80000007QntAAE","Zathunicon - GTX Plus Pro","001i8000001AkgPAAS","4659.0","2017-12-29","Closed Won","GTX Plus Pro","Reed Clapper","VNJQD4Z7","Item Created"
"006i80000007QnuAAE","Kinnamplus - GTX Plus Basic","001i8000001AkfnAAC","1180.0","2017-11-20","Closed Won","GTX Plus Basic","Corliss Cosme","50OYB2YN","Item Created"
"006i80000007QnvAAE","Betatech - GTX Plus Pro","001i8000001ALqSAAW","0.0","2017-11-14","Closed Lost","GTX Plus Pro","Darcel Schlecht","C8BIQFEN","Item Created"
"006i80000007QnwAAE","Opentech - GTX Plus Basic","001i8000001AkfxAAC","0.0","2017-11-18","Closed Lost","GTX Plus Basic","Donn Cantrell","0TEEJ0WD","Item Created"
"006i80000007QnxAAE","Treequote - MG Special","001i8000001AkgHAAS","57.0","2017-12-04","Closed Won","MG Special","Jonathan Berthelot","T2G750N6","Item Created"
"006i80000007QnyAAE","Toughzap - GTX Plus Pro","001i8000001AkgGAAS","0.0","2017-11-22","Closed Lost","GTX Plus Pro","Marty Freudenburg","6BCEXGTX","Item Created"
"006i80000007QnzAAE","Genco Pura Olive Oil Company - GTX Plus Basic","001i8000001AkfZAAS","0.0","2017-11-22","Closed Lost","GTX Plus Basic","Niesha Huffines","6ZFEAR57","Item Created"
"006i80000007Qo0AAE","Codehow - MG Special","001i8000001ALqaAAG","48.0","2017-12-20","Closed Won","MG Special","Versie Hillebrand","Y1JFDUVB","Item Created"
"006i80000007Qo1AAE","Bioplex - MG Special","001i8000001ALqUAAW","51.0","2017-11-13","Closed Won","MG Special","Violet Mclelland","7FCXBW1M","Item Created"
"006i80000007Qo2AAE","Inity - MG Special","001i8000001AkfiAAC","0.0","2017-11-25","Closed Lost","MG Special","Anna Snelling","83Y5850C","Item Created"
"006i80000007Qo3AAE","Umbrella Corporation - GTX Plus Basic","001i8000001AkgIAAS","1138.0","2017-11-13","Closed Won","GTX Plus Basic","Corliss Cosme","V1458D23","Item Created"
"006i80000007Qo4AAE","Streethex - MG Special","001i8000001AkgCAAS","49.0","2017-12-21","Closed Won","MG Special","Darcel Schlecht","LJEAX51Q","Item Created"
"006i80000007Qo5AAE","Sumace - MG Advanced","001i8000001AkgDAAS","0.0","2017-11-21","Closed Lost","MG Advanced","Garret Kinder","LDDQ5PN2","Item Created"
"006i80000007Qo6AAE","Genco Pura Olive Oil Company - GTX Basic","001i8000001AkfZAAS","650.0","2017-12-28","Closed Won","GTX Basic","Gladys Colclough","WPJ0AS7T","Item Created"
"006i80000007Qo7AAE","Lexiqvolax - GTX Basic","001i8000001AkfrAAC","470.0","2017-12-29","Closed Won","GTX Basic","Kary Hendrixson","4J8IA9GL","Item Created"
"006i80000007Qo8AAE","Isdom - GTX Basic","001i8000001AkfjAAC","567.0","2017-12-31","Closed Won","GTX Basic","Lajuana Vencill","76RZPT87","Item Created"
"006i80000007Qo9AAE","Newex - MG Advanced","001i8000001AkfvAAC","3836.0","2017-12-25","Closed Won","MG Advanced","Markita Hansen","9E3UNPHY","Item Created"
"006i80000007QoAAAU","Rangreen - GTX Plus Pro","001i8000001Akg1AAC","5916.0","2017-11-14","Closed Won","GTX Plus Pro","Marty Freudenburg","CQ8UELF8","Item Created"
"006i80000007QoBAAU","Cheers - GTX Plus Basic","001i8000001ALqZAAW","938.0","2017-11-22","Closed Won","GTX Plus Basic","Maureen Marcano","4E5E9MYV","Item Created"
"006i80000007QoCAAU","Kan-code - GTX Plus Basic","001i8000001AkfmAAC","1124.0","2017-11-15","Closed Won","GTX Plus Basic","Maureen Marcano","24BCH90I","Item Created"
"006i80000007QoDAAU","Gogozoom - MG Special","001i8000001AkfbAAC","61.0","2017-12-01","Closed Won","MG Special","Versie Hillebrand","LWVZKYI0","Item Created"
"006i80000007QoEAAU","Faxquote - MG Special","001i8000001AkfTAAS","0.0","2017-12-24","Closed Lost","MG Special","Vicki Laflamme","1W2EEX4L","Item Created"
"006i80000007QoFAAU","Mathtouch - MG Advanced","001i8000001AkftAAC","4011.0","2017-11-19","Closed Won","MG Advanced","Wilburn Farren","8977L373","Item Created"
"006i80000007QoGAAU","Hatfan - GTX Plus Basic","001i8000001AkfgAAC","0.0","2017-11-15","Closed Lost","GTX Plus Basic","Zane Levy","66LD5EF0","Item Created"
"006i80000007QoHAAU","Plusstrip - GTX Pro","001i8000001AkfzAAC","5144.0","2017-11-17","Closed Won","GTX Pro","Zane Levy","50JIFEWD","Item Created"
"006i80000007QoIAAU","Zotware - GTX Basic","001i8000001AkgSAAS","493.0","2017-11-24","Closed Won","GTX Basic","Boris Faz","MTZQ55RH","Item Created"
"006i80000007QoJAAU","Kinnamplus - GTX Basic","001i8000001AkfnAAC","0.0","2017-11-23","Closed Lost","GTX Basic","Cassey Cress","1V3O11ZD","Item Created"
"006i80000007QoKAAU","Kinnamplus - GTX Plus Basic","001i8000001AkfnAAC","1224.0","2017-11-20","Closed Won","GTX Plus Basic","Daniell Hammack","AIBZQM42","Item Created"
"006i80000007QoLAAU","Isdom - GTX Basic","001i8000001AkfjAAC","0.0","2017-11-21","Closed Lost","GTX Basic","Jonathan Berthelot","IZ5MV9YF","Item Created"
"006i80000007QoMAAU","Konex - GTX Basic","001i8000001AkfoAAC","0.0","2017-11-14","Closed Lost","GTX Basic","Kami Bicknell","OHJX1K09","Item Created"
"006i80000007QoNAAU","Hottechi - GTX Pro","001i8000001AQMaAAO","0.0","2017-11-30","Closed Lost","GTX Pro","Kami Bicknell","I33TECO1","Item Created"
"006i80000007QoOAAU","Streethex - GTX Basic","001i8000001AkgCAAS","0.0","2017-11-19","Closed Lost","GTX Basic","Lajuana Vencill","MT45X396","Item Created"
"006i80000007QoPAAU","Treequote - GTX Plus Pro","001i8000001AkgHAAS","5276.0","2017-11-15","Closed Won","GTX Plus Pro","Anna Snelling","V8ELYA6F","Item Created"
"006i80000007QoQAAU","Cancity - GTX Plus Basic","001i8000001ALqYAAW","1096.0","2018-02-12","Negotiation/Review","GTX Plus Basic","Daniell Hammack","NXXKM7C7","Item Created"
"006i80000007QoRAAU","Bioplex - GTX Plus Pro","001i8000001ALqUAAW","0.0","2017-11-28","Closed Lost","GTX Plus Pro","Garret Kinder","K98JFWRC","Item Created"
"006i80000007QoSAAU","Konmatfix - GTX Plus Basic","001i8000001AkfpAAC","0.0","2017-11-20","Closed Lost","GTX Plus Basic","Gladys Colclough","H6Q0LXVH","Item Created"
"006i80000007QoTAAU","Scotfind - MG Advanced","001i8000001Akg5AAC","0.0","2017-11-23","Closed Lost","MG Advanced","Hayden Neloms","2BH5Q718","Item Created"
"006i80000007QoUAAU","Y-corporation - GTX Basic","001i8000001AkgNAAS","0.0","2017-11-16","Closed Lost","GTX Basic","James Ascencio","CSJKVMR9","Item Created"
"006i80000007QoVAAU","Ron-tech - GTX Plus Basic","001i8000001Akg3AAC","947.0","2017-11-23","Closed Won","GTX Plus Basic","Marty Freudenburg","N3YVDYY2","Item Created"
"006i80000007QoWAAU","Konex - GTX Plus Pro","001i8000001AkfoAAC","0.0","2017-11-23","Closed Lost","GTX Plus Pro","Reed Clapper","LRP5IXX5","Item Created"
"006i80000007QoXAAU","Kinnamplus - MG Advanced","001i8000001AkfnAAC","3342.0","2017-11-29","Closed Won","MG Advanced","Violet Mclelland","SH1NTXPV","Item Created"
"006i80000007QoYAAU","Ganjaflex - GTX Plus Pro","001i8000001AkfXAAS","5610.0","2017-12-30","Closed Won","GTX Plus Pro","Boris Faz","MKAKCFBQ","Item Created"
"006i80000007QoZAAU","Condax - MG Advanced","001i8000001AkfJAAS","0.0","2017-12-15","Closed Lost","MG Advanced","Cassey Cress","9YH8LS5H","Item Created"
"006i80000007QoaAAE","Donquadtech - GTX Basic","001i8000001AkfPAAS","557.0","2017-11-30","Closed Won","GTX Basic","Cassey Cress","RO8TURF5","Item Created"
"006i80000007QobAAE","Warephase - GTX Pro","001i8000001AkgKAAS","0.0","2017-11-20","Closed Lost","GTX Pro","Darcel Schlecht","EW5ASXX4","Item Created"
"006i80000007QocAAE","dambase - GTX Pro","001i8000001AkfMAAS","5600.0","2017-11-30","Closed Won","GTX Pro","Darcel Schlecht","MDLJKQ5B","Item Created"
"006i80000007QodAAE","Acme Corporation - GTX Pro","001i8000001ALqQAAW","4980.0","2017-12-27","Closed Won","GTX Pro","Donn Cantrell","7OIR36P2","Item Created"
"006i80000007QoeAAE","Scotfind - MG Special","001i8000001Akg5AAC","55.0","2018-02-13","Negotiation/Review","MG Special","Kami Bicknell","7XRWWM0X","Item Created"
"006i80000007QofAAE","Kan-code - GTX Pro","001i8000001AkfmAAC","0.0","2017-11-22","Closed Lost","GTX Pro","Kami Bicknell","GQ13O0AQ","Item Created"
"006i80000007QogAAE","Konex - GTX Basic","001i8000001AkfoAAC","0.0","2017-11-28","Closed Lost","GTX Basic","Kary Hendrixson","S9DDUFGP","Item Created"
"006i80000007QohAAE","Kan-code - GTX Basic","001i8000001AkfmAAC","530.0","2017-11-25","Closed Won","GTX Basic","Zane Levy","B5OXRZTT","Item Created"
"006i80000007QoiAAE","Hottechi - MG Advanced","001i8000001AQMaAAO","3300.0","2017-12-31","Closed Won","MG Advanced","Anna Snelling","FX1RWO67","Item Created"
"006i80000007QojAAE","Konex - MG Advanced","001i8000001AkfoAAC","3664.0","2017-11-20","Closed Won","MG Advanced","Hayden Neloms","2AGA3ALY","Item Created"
"006i80000007QokAAE","Konex - GTX Plus Pro","001i8000001AkfoAAC","0.0","2017-11-20","Closed Lost","GTX Plus Pro","James Ascencio","P8ZOY6HA","Item Created"
"006i80000007QolAAE","Stanredtax - GTX Basic","001i8000001AkgAAAS","575.0","2017-11-22","Closed Won","GTX Basic","Jonathan Berthelot","PBGAZKMQ","Item Created"
"006i80000007QomAAE","Blackzim - MG Special","001i8000001ALqVAAW","0.0","2017-11-23","Closed Lost","MG Special","Markita Hansen","86MJT5KR","Item Created"
"006i80000007QonAAE","J-Texon - MG Advanced","001i8000001AkflAAC","3271.0","2017-12-01","Closed Won","MG Advanced","Maureen Marcano","20NZO7TT","Item Created"
"006i80000007QooAAE","Bioholding - GTX Plus Pro","001i8000001ALqTAAW","0.0","2017-11-17","Closed Lost","GTX Plus Pro","Moses Frase","6FR9YZH2","Item Created"
"006i80000007QopAAE","Cancity - GTX Plus Basic","001i8000001ALqYAAW","0.0","2017-11-26","Closed Lost","GTX Plus Basic","Niesha Huffines","LCZGL74L","Item Created"
"006i80000007QoqAAE","Mathtouch - GTX Plus Basic","001i8000001AkftAAC","1035.0","2017-11-24","Closed Won","GTX Plus Basic","Reed Clapper","6NWIZG2N","Item Created"
"006i80000007QorAAE","Plussunin - MG Special","001i8000001Akg0AAC","0.0","2017-12-04","Closed Lost","MG Special","Boris Faz","IS2HLCEO","Item Created"
"006i80000007QosAAE","Inity - GTX Plus Pro","001i8000001AkfiAAC","4880.0","2017-11-24","Closed Won","GTX Plus Pro","Darcel Schlecht","90D20NZU","Item Created"
"006i80000007QotAAE","Yearin - MG Advanced","001i8000001AkgOAAS","3644.0","2017-11-29","Closed Won","MG Advanced","Donn Cantrell","P214KAH8","Item Created"
"006i80000007QouAAE","Plusstrip - MG Advanced","001i8000001AkfzAAC","3538.0","2017-12-13","Closed Won","MG Advanced","Elease Gluck","HEMKK91Z","Item Created"
"006i80000007QovAAE","Cheers - GTX Plus Basic","001i8000001ALqZAAW","0.0","2017-11-27","Closed Lost","GTX Plus Basic","Kami Bicknell","R2JKKVOO","Item Created"
"006i80000007QowAAE","Goodsilron - GTX Basic","001i8000001AkfdAAC","0.0","2017-11-27","Closed Lost","GTX Basic","Kary Hendrixson","6LS93NXH","Item Created"
"006i80000007QoxAAE","Bubba Gump - GTX Pro","001i8000001ALqXAAW","4154.0","2017-12-06","Closed Won","GTX Pro","Reed Clapper","BI36TLO5","Item Created"
"006i80000007QoyAAE","Donware - GTX Pro","001i8000001AkfRAAS","4620.0","2017-11-26","Closed Won","GTX Pro","Rosie Papadopoulos","TYQFCQBN","Item Created"
"006i80000007QozAAE","Domzoom - GTX Plus Pro","001i8000001AkfNAAS","5653.0","2017-11-18","Closed Won","GTX Plus Pro","Versie Hillebrand","DH4WEPQ5","Item Created"
"006i80000007MocAAE","Bioplex - MG Special","001i8000001ALqUAAW","0.0","2017-11-25","Closed Lost","MG Special","Violet Mclelland","NJAOJJY9","Item Created"
"006i80000007ModAAE","Donquadtech - MG Special","001i8000001AkfPAAS","65.0","2017-11-26","Closed Won","MG Special","Violet Mclelland","VM6SAQYT","Item Created"
"006i80000007MoeAAE","Newex - GTX Basic","001i8000001AkfvAAC","497.0","2017-12-05","Closed Won","GTX Basic","Zane Levy","E2LVAU2T","Item Created"
"006i80000007MofAAE","Sumace - GTX Pro","001i8000001AkgDAAS","4645.0","2017-12-07","Closed Won","GTX Pro","Boris Faz","CNAOGH7N","Item Created"
"006i80000007MogAAE","Massive Dynamic - GTX Pro","001i8000001AkfsAAC","4243.0","2017-11-21","Closed Won","GTX Pro","Cassey Cress","0ONK3WET","Item Created"
"006i80000007MohAAE","Opentech - GTX Plus Basic","001i8000001AkfxAAC","0.0","2017-12-06","Closed Lost","GTX Plus Basic","Daniell Hammack","9Y43IDMY","Item Created"
"006i80000007MoiAAE","Cancity - GTX Pro","001i8000001ALqYAAW","4617.0","2017-11-29","Closed Won","GTX Pro","Darcel Schlecht","UIE5G6GW","Item Created"
"006i80000007MojAAE","Xx-holding - GTK 500","001i8000001AkgLAAS","29220.0","2017-12-04","Closed Won","GTK 500","Elease Gluck","GB6C2UK5","Item Created"
"006i80000007MokAAE","Funholding - GTX Plus Basic","001i8000001AkfWAAS","0.0","2017-11-30","Closed Lost","GTX Plus Basic","Jonathan Berthelot","5S2JLJGL","Item Created"
"006i80000007MolAAE","Konex - GTX Basic","001i8000001AkfoAAC","643.0","2017-12-04","Closed Won","GTX Basic","Kami Bicknell","820NH7ZA","Item Created"
"006i80000007MomAAE","Scotfind - GTX Basic","001i8000001Akg5AAC","0.0","2017-11-21","Closed Lost","GTX Basic","Kary Hendrixson","PIPYDN8Y","Item Created"
"006i80000007MonAAE","Blackzim - GTX Plus Pro","001i8000001ALqVAAW","0.0","2017-12-05","Closed Lost","GTX Plus Pro","Maureen Marcano","E3LNNM8H","Item Created"
"006i80000007MooAAE","Funholding - MG Special","001i8000001AkfWAAS","0.0","2017-11-28","Closed Lost","MG Special","Moses Frase","UHYI2QB2","Item Created"
"006i80000007MopAAE","Mathtouch - GTX Plus Basic","001i8000001AkftAAC","886.0","2017-11-20","Closed Won","GTX Plus Basic","Boris Faz","5SJP2J1J","Item Created"
"006i80000007MoqAAE","Rangreen - MG Advanced","001i8000001Akg1AAC","3206.0","2017-11-28","Closed Won","MG Advanced","Cecily Lampkin","R5V9DX5U","Item Created"
"006i80000007MorAAE","Gekko & Co - GTX Basic","001i8000001AkfYAAS","678.0","2017-11-20","Closed Won","GTX Basic","Daniell Hammack","PGCWLU4L","Item Created"
"006i80000007MosAAE","Funholding - GTX Basic","001i8000001AkfWAAS","549.0","2017-11-20","Closed Won","GTX Basic","Darcel Schlecht","RVI6ARFW","Item Created"
"006i80000007MotAAE","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","6540.0","2017-11-28","Closed Won","GTX Plus Pro","Donn Cantrell","QVWPMJ8R","Item Created"
"006i80000007MouAAE","Toughzap - GTX Basic","001i8000001AkgGAAS","0.0","2017-11-21","Closed Lost","GTX Basic","Jonathan Berthelot","7M7UED1P","Item Created"
"006i80000007MovAAE","Lexiqvolax - MG Advanced","001i8000001AkfrAAC","0.0","2017-12-04","Closed Lost","MG Advanced","Maureen Marcano","JW51LS6C","Item Created"
"006i80000007MowAAE","Isdom - GTX Basic","001i8000001AkfjAAC","662.0","2017-11-28","Closed Won","GTX Basic","Niesha Huffines","KU4GX1KD","Item Created"
"006i80000007MoxAAE","Finjob - GTX Pro","001i8000001AkfVAAS","4540.0","2017-11-24","Closed Won","GTX Pro","Vicki Laflamme","GSE8QWMU","Item Created"
"006i80000007MoyAAE","Rundofase - MG Special","001i8000001Akg4AAC","52.0","2017-11-29","Closed Won","MG Special","Anna Snelling","6MTK51P5","Item Created"
"006i80000007MozAAE","Yearin - GTX Pro","001i8000001AkgOAAS","0.0","2017-11-27","Closed Lost","GTX Pro","Corliss Cosme","QA2XTMMZ","Item Created"
"006i80000007Mp0AAE","Goodsilron - GTX Basic","001i8000001AkfdAAC","504.0","2017-12-08","Closed Won","GTX Basic","Kami Bicknell","T58EDFV0","Item Created"
"006i80000007Mp1AAE","Kan-code - GTX Basic","001i8000001AkfmAAC","589.0","2017-12-04","Closed Won","GTX Basic","Kary Hendrixson","C09PGOZG","Item Created"
"006i80000007Mp2AAE","Stanredtax - GTX Plus Pro","001i8000001AkgAAAS","5756.0","2017-12-09","Closed Won","GTX Plus Pro","Moses Frase","IG9RPWOZ","Item Created"
"006i80000007Mp3AAE","Streethex - MG Advanced","001i8000001AkgCAAS","3161.0","2017-11-23","Closed Won","MG Advanced","Moses Frase","3GFZ7SN4","Item Created"
"006i80000007Mp4AAE","Umbrella Corporation - GTX Plus Pro","001i8000001AkgIAAS","5209.0","2017-12-08","Closed Won","GTX Plus Pro","Wilburn Farren","DC1E84LC","Item Created"
"006i80000007Mp5AAE","Kan-code - MG Advanced","001i8000001AkfmAAC","0.0","2017-11-25","Closed Lost","MG Advanced","Cassey Cress","F0XGEQOE","Item Created"
"006i80000007Mp6AAE","dambase - MG Special","001i8000001AkfMAAS","58.0","2017-12-08","Closed Won","MG Special","Cecily Lampkin","EQIV6PMF","Item Created"
"006i80000007Mp7AAE","Massive Dynamic - MG Special","001i8000001AkfsAAC","57.0","2017-12-21","Closed Won","MG Special","Corliss Cosme","SK3A12HI","Item Created"
"006i80000007Mp8AAE","Bubba Gump - GTX Pro","001i8000001ALqXAAW","5466.0","2017-12-10","Closed Won","GTX Pro","Donn Cantrell","F28BOUE5","Item Created"
"006i80000007Mp9AAE","Domzoom - GTX Plus Pro","001i8000001AkfNAAS","0.0","2017-11-24","Closed Lost","GTX Plus Pro","Gladys Colclough","Z7JCS0ZW","Item Created"
"006i80000007MpAAAU","Lexiqvolax - GTX Plus Pro","001i8000001AkfrAAC","6932.0","2017-11-25","Closed Won","GTX Plus Pro","James Ascencio","9E3H6ONP","Item Created"
"006i80000007MpBAAU","Newex - GTX Basic","001i8000001AkfvAAC","597.0","2017-12-22","Closed Won","GTX Basic","Kary Hendrixson","FVTCAFCL","Item Created"
"006i80000007MpCAAU","Green-Plus - MG Advanced","001i8000001AkfeAAC","0.0","2017-11-27","Closed Lost","MG Advanced","Markita Hansen","9TTQYYIW","Item Created"
"006i80000007MpDAAU","Cheers - GTX Basic","001i8000001ALqZAAW","619.0","2017-12-29","Closed Won","GTX Basic","Maureen Marcano","33JYWJ1X","Item Created"
"006i80000007MpEAAU","Faxquote - MG Advanced","001i8000001AkfTAAS","2590.0","2017-12-01","Closed Won","MG Advanced","Vicki Laflamme","L11T0DYF","Item Created"
"006i80000007MpFAAU","Sumace - GTX Pro","001i8000001AkgDAAS","0.0","2017-11-26","Closed Lost","GTX Pro","Wilburn Farren","QJZVB9ZG","Item Created"
"006i80000007MpGAAU","Yearin - GTX Basic","001i8000001AkgOAAS","609.0","2017-12-07","Closed Won","GTX Basic","Cassey Cress","WAEWV7YD","Item Created"
"006i80000007MpHAAU","Konex - GTX Pro","001i8000001AkfoAAC","4492.0","2017-12-06","Closed Won","GTX Pro","Corliss Cosme","3RJPZ634","Item Created"
"006i80000007MpIAAU","Rantouch - GTX Plus Basic","001i8000001Akg2AAC","0.0","2017-11-27","Closed Lost","GTX Plus Basic","Maureen Marcano","FZH6NJAQ","Item Created"
"006i80000007MpJAAU","Yearin - GTX Pro","001i8000001AkgOAAS","0.0","2017-12-06","Closed Lost","GTX Pro","Reed Clapper","4MPM6ZPU","Item Created"
"006i80000007MpKAAU","Kan-code - MG Special","001i8000001AkfmAAC","47.0","2017-12-05","Closed Won","MG Special","Violet Mclelland","U0XDMZK8","Item Created"
"006i80000007MpLAAU","Goodsilron - GTX Basic","001i8000001AkfdAAC","550.0","2018-02-20","Negotiation/Review","GTX Basic","Zane Levy","J1G2SZKD","Item Created"
"006i80000007MpMAAU","Donquadtech - GTX Basic","001i8000001AkfPAAS","0.0","2017-12-02","Closed Lost","GTX Basic","Corliss Cosme","BF9D3HVC","Item Created"
"006i80000007MpNAAU","Warephase - GTX Plus Basic","001i8000001AkgKAAS","1096.0","2018-02-21","Negotiation/Review","GTX Plus Basic","Kary Hendrixson","YMWG4Z3S","Item Created"
"006i80000007MpOAAU","Sonron - GTX Basic","001i8000001Akg9AAC","484.0","2017-12-08","Closed Won","GTX Basic","Kary Hendrixson","6AT4VS58","Item Created"
"006i80000007MpPAAU","Ron-tech - MG Advanced","001i8000001Akg3AAC","0.0","2017-11-25","Closed Lost","MG Advanced","Marty Freudenburg","S5FBJ31P","Item Created"
"006i80000007MpQAAU","Toughzap - MG Special","001i8000001AkgGAAS","0.0","2017-11-28","Closed Lost","MG Special","Niesha Huffines","62JLAD45","Item Created"
"006i80000007MpRAAU","Dalttechnology - MG Special","001i8000001AkfLAAS","49.0","2017-12-07","Closed Won","MG Special","Rosalina Dieter","Z7GJE1K0","Item Created"
"006i80000007MpSAAU","Kan-code - MG Special","001i8000001AkfmAAC","55.0","2018-02-21","Negotiation/Review","MG Special","Violet Mclelland","4ZQTMS3Z","Item Created"
"006i80000007MpTAAU","Ganjaflex - GTX Plus Basic","001i8000001AkfXAAS","927.0","2017-12-05","Closed Won","GTX Plus Basic","Cassey Cress","N6ZLW0OG","Item Created"
"006i80000007MpUAAU","Acme Corporation - GTX Pro","001i8000001ALqQAAW","4445.0","2017-12-09","Closed Won","GTX Pro","Daniell Hammack","IJ2CLOLZ","Item Created"
"006i80000007MpVAAU","Codehow - GTX Pro","001i8000001ALqaAAG","5110.0","2017-12-04","Closed Won","GTX Pro","Darcel Schlecht","K4N74V6U","Item Created"
"006i80000007MpWAAU","Blackzim - MG Special","001i8000001ALqVAAW","62.0","2017-12-18","Closed Won","MG Special","Elease Gluck","H7GFLCDH","Item Created"
"006i80000007MpXAAU","Konex - GTX Plus Basic","001i8000001AkfoAAC","1049.0","2017-12-11","Closed Won","GTX Plus Basic","James Ascencio","0QMOIDET","Item Created"
"006i80000007MpYAAU","Labdrill - GTX Plus Basic","001i8000001AkfqAAC","885.0","2017-12-05","Closed Won","GTX Plus Basic","Kami Bicknell","33JWQH71","Item Created"
"006i80000007MpZAAU","Newex - GTX Pro","001i8000001AkfvAAC","4821.0","2018-02-22","Negotiation/Review","GTX Pro","Kary Hendrixson","D55HTKRU","Item Created"
"006i80000007MpaAAE","Golddex - MG Advanced","001i8000001AkfcAAC","0.0","2017-11-29","Closed Lost","MG Advanced","Markita Hansen","Z9WFXNX3","Item Created"
"006i80000007MpbAAE","Gekko & Co - MG Advanced","001i8000001AkfYAAS","3612.0","2017-12-05","Closed Won","MG Advanced","Violet Mclelland","7ACIXBSY","Item Created"
"006i80000007MpcAAE","Zencorporation - GTX Pro","001i8000001AkgQAAS","5106.0","2017-11-29","Closed Won","GTX Pro","Wilburn Farren","MEIBOSW7","Item Created"
"006i80000007MpdAAE","Genco Pura Olive Oil Company - MG Advanced","001i8000001AkfZAAS","2477.0","2017-12-28","Closed Won","MG Advanced","Anna Snelling","NBUHFAKW","Item Created"
"006i80000007MpeAAE","Donquadtech - MG Special","001i8000001AkfPAAS","0.0","2017-12-10","Closed Lost","MG Special","Cassey Cress","PJ3NGI1Y","Item Created"
"006i80000007MpfAAE","Warephase - GTX Basic","001i8000001AkgKAAS","537.0","2017-12-11","Closed Won","GTX Basic","Darcel Schlecht","RDZ2FC3A","Item Created"
"006i80000007MpgAAE","Hatfan - GTX Plus Pro","001i8000001AkfgAAC","5547.0","2017-12-10","Closed Won","GTX Plus Pro","James Ascencio","R7GYOI0M","Item Created"
"006i80000007MphAAE","Konmatfix - GTX Plus Basic","001i8000001AkfpAAC","1001.0","2017-11-29","Closed Won","GTX Plus Basic","Moses Frase","Z1IF1M5M","Item Created"
"006i80000007MpiAAE","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","0.0","2017-12-05","Closed Lost","GTX Plus Pro","Vicki Laflamme","B133ECHC","Item Created"
"006i80000007MpjAAE","Yearin - GTX Plus Basic","001i8000001AkgOAAS","0.0","2017-11-29","Closed Lost","GTX Plus Basic","Violet Mclelland","P55UV5QW","Item Created"
"006i80000007MpkAAE","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","5077.0","2017-11-29","Closed Won","GTX Pro","Wilburn Farren","H0HDYIYJ","Item Created"
"006i80000007MplAAE","dambase - MG Advanced","001i8000001AkfMAAS","3844.0","2017-12-07","Closed Won","MG Advanced","Anna Snelling","EBMBP7JQ","Item Created"
"006i80000007MpmAAE","Sumace - GTX Plus Pro","001i8000001AkgDAAS","0.0","2017-12-10","Closed Lost","GTX Plus Pro","Corliss Cosme","MAUIC3DD","Item Created"
"006i80000007MpnAAE","Opentech - GTX Plus Basic","001i8000001AkfxAAC","1204.0","2017-12-14","Closed Won","GTX Plus Basic","Corliss Cosme","20048JO2","Item Created"
"006i80000007MpoAAE","Isdom - MG Advanced","001i8000001AkfjAAC","0.0","2017-12-11","Closed Lost","MG Advanced","Darcel Schlecht","U071YJYI","Item Created"
"006i80000007MppAAE","Stanredtax - GTX Basic","001i8000001AkgAAAS","562.0","2017-12-07","Closed Won","GTX Basic","Gladys Colclough","Y3EVBV53","Item Created"
"006i80000007MpqAAE","Faxquote - GTX Plus Basic","001i8000001AkfTAAS","0.0","2017-12-25","Closed Lost","GTX Plus Basic","Kami Bicknell","JE63NRUA","Item Created"
"006i80000007MprAAE","Sunnamplex - GTX Basic","001i8000001AkgEAAS","460.0","2017-12-01","Closed Won","GTX Basic","Kami Bicknell","YA8CL4UM","Item Created"
"006i80000007MpsAAE","Rundofase - MG Special","001i8000001Akg4AAC","66.0","2017-12-11","Closed Won","MG Special","Versie Hillebrand","43WRAJ1I","Item Created"
"006i80000007MptAAE","Cancity - MG Advanced","001i8000001ALqYAAW","3309.0","2017-12-12","Closed Won","MG Advanced","Versie Hillebrand","DA7BZMMO","Item Created"
"006i80000007MpuAAE","Massive Dynamic - MG Advanced","001i8000001AkfsAAC","0.0","2017-11-27","Closed Lost","MG Advanced","Violet Mclelland","6QRZCDL0","Item Created"
"006i80000007MpvAAE","Genco Pura Olive Oil Company - GTX Pro","001i8000001AkfZAAS","4888.0","2017-11-30","Closed Won","GTX Pro","Darcel Schlecht","348COZ5O","Item Created"
"006i80000007MpwAAE","J-Texon - GTX Plus Basic","001i8000001AkflAAC","1192.0","2017-12-12","Closed Won","GTX Plus Basic","Hayden Neloms","GLUYX9KN","Item Created"
"006i80000007MpxAAE","Bluth Company - MG Advanced","001i8000001ALqWAAW","0.0","2017-12-12","Closed Lost","MG Advanced","Reed Clapper","2DT6W3HA","Item Created"
"006i80000007MpyAAE","Inity - GTX Basic","001i8000001AkfiAAC","550.0","2018-02-25","Negotiation/Review","GTX Basic","Zane Levy","L8XNQONA","Item Created"
"006i80000007MpzAAE","Gekko & Co - GTX Plus Basic","001i8000001AkfYAAS","1131.0","2017-12-09","Closed Won","GTX Plus Basic","Donn Cantrell","WE03969I","Item Created"
